index,i_a,i_b,i_c,u_a,u_b,di_1,di_2
45,-3.68499755859375,21.17156982421875,-17.608642578125,1018.465576171875,719.0595703125,0,0
46,-0.0457763671875,19.6533203125,-19.805908203125,972.7918090820312,662.876708984375,0,0
47,4.18853759765625,17.89093017578125,-22.2015380859375,917.0131225585938,610.3316040039062,0,0
48,8.81195068359375,14.3890380859375,-23.223876953125,861.1334228515625,569.2049560546875,0,0
49,12.09259033203125,10.6658935546875,-22.8118896484375,804.9505615234375,533.0296630859375,0,0
50,15.26641845703125,7.13348388671875,-22.430419921875,743.4121704101562,505.24139404296875,0,0
51,18.80645751953125,2.63214111328125,-21.29364013671875,685.713623046875,493.1156005859375,0,0
52,20.8282470703125,-2.0751953125,-18.74542236328125,634.8863525390625,490.5893859863281,0,0
53,21.85821533203125,-5.8135986328125,-16.2200927734375,584.4632568359375,492.0040588378906,0,0
54,23.1170654296875,-9.95635986328125,-13.46588134765625,542.2250366210938,509.08123779296875,0,0
55,22.9034423828125,-14.24407958984375,-8.96453857421875,514.8410034179688,536.9705810546875,0,0
56,21.3623046875,-17.17376708984375,-4.46319580078125,494.5302734375,571.7311401367188,0,0
57,20.20263671875,-19.63043212890625,-0.732421875,483.5160217285156,618.6175537109375,0,0
58,18.4173583984375,-22.25494384765625,3.73077392578125,487.15374755859375,673.8909912109375,0,0
59,14.9078369140625,-23.2696533203125,8.15582275390625,499.279541015625,727.648681640625,0,0
60,11.6424560546875,-23.33831787109375,11.444091796875,518.8829345703125,785.9534912109375,0,0
61,8.7432861328125,-23.6663818359375,14.51873779296875,551.62255859375,846.5824584960938,0,0
62,3.68499755859375,-22.13287353515625,18.01300048828125,591.2334594726562,903.7758178710938,0,0
63,-1.312255859375,-19.1650390625,20.11871337890625,638.220947265625,954.80517578125,0,0
64,-5.08880615234375,-16.79229736328125,21.49200439453125,693.191162109375,1006.8450317382812,0,0
65,-9.3994140625,-13.96942138671875,23.0255126953125,751.9002685546875,1048.07275390625,0,0
66,-13.55743408203125,-9.59014892578125,22.7203369140625,806.365234375,1076.66943359375,0,0
67,-16.30401611328125,-5.47027587890625,21.36993408203125,861.8407592773438,1100.6177978515625,0,0
68,-19.15740966796875,-1.6021728515625,20.36285400390625,920.2467041015625,1112.74365234375,0,0
69,-21.76666259765625,3.0364990234375,18.4783935546875,970.8718872070312,1109.6112060546875,0,0
70,-22.59063720703125,7.354736328125,15.0604248046875,1014.4236450195312,1100.9210205078125,0,0
71,-22.74322509765625,10.82611083984375,11.92474365234375,1055.6513671875,1083.237548828125,0,0
72,-22.92633056640625,14.5111083984375,8.36944580078125,1085.258544921875,1051.4073486328125,0,0
73,-21.61407470703125,17.89093017578125,3.47137451171875,1099.203125,1010.1796264648438,0,0
74,-19.35577392578125,19.8516845703125,-0.77056884765625,1107.792236328125,966.0215454101562,0,0
75,-17.50946044921875,21.70562744140625,-4.44793701171875,1106.78173828125,911.3544311523438,0,0
76,-14.617919921875,23.284912109375,-9.01031494140625,1091.62451171875,855.070556640625,0,0
77,-10.33782958984375,23.06365966796875,-13.03863525390625,1067.4739990234375,801.5149536132812,0,0
78,-7.11822509765625,22.552490234375,-15.61737060546875,1035.845947265625,743.0079956054688,0,0
79,-2.8839111328125,21.43096923828125,-18.707275390625,994.1129760742188,683.692626953125,0,0
80,2.410888671875,18.83697509765625,-21.3470458984375,941.1636962890625,633.6737670898438,0,0
81,6.52313232421875,15.472412109375,-22.2625732421875,888.8206787109375,588.1009521484375,0,0
82,9.9945068359375,12.59613037109375,-22.857666015625,829.404296875,545.054443359375,0,0
83,13.97705078125,8.9263916015625,-23.0560302734375,768.47216796875,516.1546020507812,0,0
84,17.2882080078125,4.11224365234375,-21.5606689453125,713.5018920898438,500.2900390625,0,0
85,19.34051513671875,0.06103515625,-19.53125,657.6221923828125,487.9621276855469,0,0
86,21.50726318359375,-3.94439697265625,-17.73834228515625,602.85400390625,488.6694641113281,0,0
87,23.07891845703125,-8.55255126953125,-14.7247314453125,561.5252685546875,503.119384765625,0,0
88,22.68218994140625,-12.29095458984375,-10.52093505859375,527.876220703125,523.2279663085938,0,0
89,21.93450927734375,-15.3961181640625,-6.683349609375,498.6732482910156,552.7340698242188,0,0
90,21.209716796875,-18.7835693359375,-2.5177001953125,486.5474548339844,598.306884765625,0,0
91,19.03533935546875,-21.23260498046875,2.29644775390625,487.7600402832031,650.44775390625,0,0
92,16.1285400390625,-22.3236083984375,6.23321533203125,490.8925476074219,701.2750244140625,0,0
93,13.58795166015625,-23.53668212890625,9.74273681640625,508.07073974609375,761.4998168945312,0,0
94,10.4217529296875,-24.1241455078125,13.49639892578125,538.6883544921875,821.0172729492188,0,0
95,5.37109375,-22.25494384765625,16.70074462890625,570.61962890625,876.89697265625,0,0
96,0.885009765625,-20.16448974609375,19.04296875,614.7777099609375,932.7766723632812,0,0
97,-3.28826904296875,-18.4478759765625,21.46148681640625,670.9605712890625,986.9385375976562,0,0
98,-7.95745849609375,-15.22064208984375,22.9034423828125,725.9308471679688,1028.065185546875,0,0
99,-11.58905029296875,-11.41357421875,22.65167236328125,780.4968872070312,1064.139404296875,0,0
100,-14.85443115234375,-7.7667236328125,22.2320556640625,838.70068359375,1094.1507568359375,0,0
101,-18.51654052734375,-3.35693359375,21.3470458984375,896.2982177734375,1108.095458984375,0,0
102,-20.9197998046875,1.373291015625,19.09637451171875,946.216064453125,1110.1163330078125,0,0
103,-21.90399169921875,5.157470703125,16.4642333984375,996.2349853515625,1108.196533203125,0,0
104,-23.223876953125,9.0789794921875,13.885498046875,1041.8077392578125,1093.74658203125,0,0
105,-23.4832763671875,13.31329345703125,9.9334716796875,1071.718017578125,1065.14990234375,0,0
106,-21.9879150390625,16.4031982421875,5.30242919921875,1093.0391845703125,1031.3997802734375,0,0
107,-20.538330078125,18.8140869140625,1.56402587890625,1108.6007080078125,988.4542846679688,0,0
108,-18.94378662109375,21.44622802734375,-2.66265869140625,1107.792236328125,933.9892578125,0,0
109,-15.64788818359375,22.80426025390625,-7.4005126953125,1096.9801025390625,880.6357421875,0,0
110,-12.14599609375,22.94921875,-10.9100341796875,1080.2060546875,826.574951171875,0,0
111,-9.28497314453125,23.32305908203125,-13.97705078125,1051.6094970703125,767.0574951171875,0,0
112,-4.3792724609375,22.10235595703125,-17.7001953125,1012.806884765625,708.3484497070312,0,0
113,0.732421875,19.37103271484375,-20.1416015625,965.6173706054688,658.228515625,0,0
114,4.45556640625,17.02117919921875,-21.50726318359375,913.7796020507812,606.9970092773438,0,0
115,8.50677490234375,14.47296142578125,-23.01788330078125,853.2516479492188,561.22216796875,0,0
116,12.65716552734375,10.284423828125,-23.07891845703125,795.4520263671875,530.2003173828125,0,0
117,15.6097412109375,5.97381591796875,-21.6827392578125,739.6734008789062,506.15081787109375,0,0
118,18.2037353515625,2.26593017578125,-20.5841064453125,679.8528442382812,489.57891845703125,0,0
119,20.95794677734375,-2.23541259765625,-18.94378662109375,625.0846557617188,488.7705383300781,0,0
120,22.216796875,-6.79779052734375,-15.67840576171875,581.8359985351562,497.359619140625,0,0
121,22.30072021484375,-10.406494140625,-12.3138427734375,540.2041015625,511.00115966796875,0,0
122,22.60589599609375,-14.16778564453125,-8.8348388671875,507.4644470214844,538.4862670898438,0,0
123,21.59881591796875,-17.88330078125,-4.058837890625,492.91351318359375,579.0066528320312,0,0
124,19.4091796875,-20.1568603515625,0.48065185546875,486.8506164550781,625.2867431640625,0,0
125,17.52471923828125,-21.8658447265625,4.08935546875,485.1327819824219,677.12451171875,0,0
126,15.0604248046875,-23.6968994140625,8.29315185546875,501.3005065917969,737.147216796875,0,0
127,11.65008544921875,-24.00970458984375,12.1002197265625,526.1583862304688,794.037353515625,0,0
128,7.3394775390625,-22.62115478515625,15.03753662109375,550.713134765625,851.3317260742188,0,0
129,3.01361083984375,-21.3623046875,18.12744140625,594.8712158203125,910.3439331054688,0,0
130,-1.8157958984375,-19.40155029296875,20.95794677734375,648.62890625,963.5963745117188,0,0
131,-6.1187744140625,-16.1895751953125,22.2015380859375,699.4561767578125,1008.7649536132812,0,0
132,-9.5672607421875,-13.22174072265625,22.705078125,755.8411254882812,1051.4073486328125,0,0
133,-13.5955810546875,-9.68170166015625,23.0255126953125,815.156494140625,1083.7427978515625,0,0
134,-17.3492431640625,-4.8828125,21.90399169921875,869.9246215820312,1100.415771484375,0,0
135,-19.5465087890625,-0.58746337890625,19.84405517578125,923.379150390625,1111.1268310546875,0,0
136,-21.52252197265625,3.082275390625,18.157958984375,977.5410766601562,1112.54150390625,0,0
137,-23.3306884765625,7.5836181640625,15.48004150390625,1022.9117431640625,1099.607421875,0,0
138,-23.25439453125,11.688232421875,11.28387451171875,1056.3587646484375,1077.7808837890625,0,0
139,-22.36175537109375,14.65606689453125,7.476806640625,1086.875244140625,1048.881103515625,0,0
140,-21.6522216796875,17.822265625,3.570556640625,1104.7608642578125,1007.249267578125,0,0
141,-19.78302001953125,20.6146240234375,-1.2664794921875,1106.276611328125,957.3314208984375,0,0
142,-16.74652099609375,21.82769775390625,-5.54656982421875,1103.04296875,906.0999145507812,0,0
143,-14.129638671875,22.80426025390625,-9.0179443359375,1090.2098388671875,849.6139526367188,0,0
144,-11.16180419921875,23.6358642578125,-12.84027099609375,1063.12890625,791.4100952148438,0,0
145,-5.9814453125,22.16339111328125,-16.4794921875,1031.702880859375,735.5303955078125,0,0
146,-1.3885498046875,19.98138427734375,-18.89801025390625,989.5657958984375,681.1664428710938,0,0
147,2.54058837890625,18.4478759765625,-21.209716796875,935.9091796875,626.701416015625,0,0
148,7.1563720703125,15.655517578125,-22.97210693359375,878.4126586914062,581.4318237304688,0,0
149,11.00921630859375,11.7034912109375,-22.8424072265625,823.4424438476562,544.953369140625,0,0
150,14.0228271484375,8.30078125,-22.3388671875,764.1270751953125,513.62841796875,0,0
151,17.51708984375,4.12750244140625,-21.61407470703125,703.5991821289062,494.83343505859375,0,0
152,20.30181884765625,-0.67901611328125,-19.53887939453125,650.548828125,490.3872985839844,0,0
153,21.33941650390625,-4.6844482421875,-16.8609619140625,600.9341430664062,490.6904296875,0,0
154,22.4761962890625,-8.39996337890625,-14.36614990234375,554.552978515625,502.2099609375,0,0
155,23.101806640625,-12.84027099609375,-10.59722900390625,521.5101928710938,527.1688842773438,0,0
156,21.8658447265625,-16.4337158203125,-5.6915283203125,500.2900390625,559.5043334960938,0,0
157,20.34759521484375,-18.85223388671875,-1.73187255859375,486.042236328125,601.944580078125,0,0
158,19.0277099609375,-21.43096923828125,2.2430419921875,483.81915283203125,655.9043579101562,0,0
159,16.0675048828125,-23.162841796875,6.93511962890625,494.83343505859375,711.3798828125,0,0
160,12.8021240234375,-23.37646484375,10.345458984375,513.8305053710938,767.2595825195312,0,0
161,9.89532470703125,-23.58245849609375,13.23699951171875,537.0715942382812,827.5853881835938,0,0
162,4.90570068359375,-22.34649658203125,17.08221435546875,576.4804077148438,886.4965209960938,0,0
163,-0.23651123046875,-19.9737548828125,19.8822021484375,624.0741577148438,938.0311889648438,0,0
164,-4.06646728515625,-17.5018310546875,21.1944580078125,674.8004150390625,989.5657958984375,0,0
165,-8.00323486328125,-15.167236328125,22.735595703125,732.8021240234375,1036.1490478515625,0,0
166,-12.44354248046875,-11.3067626953125,23.20098876953125,789.6923217773438,1068.080322265625,0,0
167,-15.73944091796875,-6.76727294921875,21.99554443359375,843.8541870117188,1093.1402587890625,0,0
168,-18.25714111328125,-2.8839111328125,20.79010009765625,900.744384765625,1110.1163330078125,0,0
169,-21.11053466796875,1.373291015625,19.4549560546875,956.0177612304688,1112.3394775390625,0,0
170,-22.66693115234375,6.01959228515625,16.48712158203125,1001.388427734375,1104.053466796875,0,0
171,-22.74322509765625,9.7503662109375,12.969970703125,1042.8182373046875,1090.5130615234375,0,0
172,-23.01025390625,13.1988525390625,9.735107421875,1078.1851806640625,1063.6341552734375,0,0
173,-22.3236083984375,16.85333251953125,5.30242919921875,1096.2728271484375,1023.9221801757812,0,0
174,-20.1263427734375,19.41680908203125,0.51116943359375,1105.5692138671875,980.3704223632812,0,0
175,-18.0511474609375,21.01898193359375,-3.27301025390625,1108.2974853515625,930.3515014648438,0,0
176,-15.8538818359375,22.88818359375,-7.293701171875,1096.1717529296875,872.6529541015625,0,0
177,-12.51983642578125,23.58245849609375,-11.28387451171875,1073.840087890625,817.98583984375,0,0
178,-7.86590576171875,22.33123779296875,-14.678955078125,1050.4979248046875,761.3988037109375,0,0
179,-3.5552978515625,21.06475830078125,-17.7001953125,1009.9775390625,702.9928588867188,0,0
180,0.98419189453125,19.52362060546875,-20.660400390625,957.2303466796875,648.9320678710938,0,0
181,5.3863525390625,16.510009765625,-22.22442626953125,905.29150390625,603.4603271484375,0,0
182,8.93402099609375,13.36669921875,-22.60589599609375,849.209716796875,558.7969970703125,0,0
183,12.6190185546875,10.19287109375,-23.01788330078125,787.5703125,523.8342895507812,0,0
184,16.3421630859375,5.72967529296875,-22.30072021484375,729.9727783203125,504.4330139160156,0,0
185,18.7835693359375,1.190185546875,-20.1568603515625,676.3161010742188,492.3072204589844,0,0
186,20.538330078125,-2.54058837890625,-18.30291748046875,620.3353881835938,487.0527038574219,0,0
187,22.57537841796875,-6.87408447265625,-15.960693359375,573.0447998046875,497.0564880371094,0,0
188,22.9339599609375,-11.3372802734375,-11.89422607421875,538.0820922851562,516.5587768554688,0,0
189,22.0184326171875,-14.6026611328125,-7.78961181640625,507.7676086425781,541.9219360351562,0,0
190,21.46148681640625,-17.82989501953125,-3.9215087890625,488.2652893066406,582.2401733398438,0,0
191,19.95086669921875,-20.80535888671875,0.69427490234375,486.3453674316406,633.2695922851562,0,0
192,17.00592041015625,-22.20916748046875,5.13458251953125,489.8820495605469,685.0062866210938,0,0
193,14.678955078125,-23.24676513671875,8.270263671875,502.3110046386719,741.3912353515625,0,0
194,11.87896728515625,-24.13177490234375,11.86370849609375,524.94580078125,803.1317138671875,0,0
195,6.46209716796875,-22.735595703125,15.93017578125,559.201171875,859.3145751953125,0,0
196,1.861572265625,-20.59173583984375,18.37921142578125,600.4288940429688,913.880615234375,0,0
197,-1.89971923828125,-19.0277099609375,20.62225341796875,652.46875,969.6593017578125,0,0
198,-6.47735595703125,-16.48712158203125,22.68218994140625,708.9547119140625,1016.545654296875,0,0
199,-10.650634765625,-12.59613037109375,22.95684814453125,762.4092407226562,1052.2156982421875,0,0
200,-13.8397216796875,-8.941650390625,22.3541259765625,819.2994384765625,1085.157470703125,0,0
201,-17.28057861328125,-5.04302978515625,21.820068359375,878.2105712890625,1105.1650390625,0,0
202,-20.42388916015625,-0.19073486328125,20.14923095703125,931.2609252929688,1110.4195556640625,0,0
203,-21.73614501953125,4.03594970703125,17.3797607421875,979.7640991210938,1109.2069091796875,0,0
204,-22.7508544921875,7.66754150390625,14.80865478515625,1028.065185546875,1100.314697265625,0,0
205,-23.59771728515625,11.86370849609375,11.566162109375,1064.038330078125,1075.760009765625,0,0
206,-22.57537841796875,15.533447265625,6.7901611328125,1086.6732177734375,1041.8077392578125,0,0
207,-20.83587646484375,17.9290771484375,2.66265869140625,1104.356689453125,1003.8135986328125,0,0
208,-19.47784423828125,20.477294921875,-1.15966796875,1110.015380859375,952.2789916992188,0,0
209,-16.99066162109375,22.56011962890625,-5.76019287109375,1099.0010986328125,897.0055541992188,0,0
210,-13.84735107421875,23.04840087890625,-9.3536376953125,1084.5511474609375,843.8541870117188,0,0
211,-10.01739501953125,22.6898193359375,-12.71820068359375,1067.06982421875,786.458740234375,0,0
212,-5.33294677734375,21.96502685546875,-16.66259765625,1026.7515869140625,727.446533203125,0,0
213,-0.48065185546875,20.07293701171875,-19.744873046875,979.3599243164062,673.9920043945312,0,0
214,3.45611572265625,17.578125,-21.17156982421875,931.2609252929688,624.0741577148438,0,0
215,7.16400146484375,15.3656005859375,-22.52960205078125,873.2592163085938,574.8636474609375,0,0
216,11.39068603515625,11.8255615234375,-23.345947265625,813.8428344726562,538.7894287109375,0,0
217,14.93072509765625,7.24029541015625,-22.22442626953125,758.1652221679688,513.7294311523438,0,0
218,17.4560546875,3.39508056640625,-20.82061767578125,699.7593383789062,493.620849609375,0,0
219,20.25604248046875,-0.72479248046875,-19.5770263671875,641.4544677734375,486.74957275390625,0,0
220,22.16339111328125,-5.37872314453125,-16.937255859375,595.37646484375,493.82293701171875,0,0
221,22.39227294921875,-9.4146728515625,-13.336181640625,554.1487426757812,505.8476867675781,0,0
222,22.5830078125,-12.91656494140625,-10.01739501953125,516.8619384765625,526.966796875,0,0
223,22.30072021484375,-16.74652099609375,-5.74493408203125,496.14703369140625,564.85986328125,0,0
224,20.33233642578125,-19.6380615234375,-0.90789794921875,489.2757568359375,610.2305297851562,0,0
225,18.10455322265625,-21.240234375,2.99072265625,484.5264892578125,659.137939453125,0,0
226,16.47186279296875,-23.1170654296875,6.4239501953125,495.9449462890625,718.150146484375,0,0
227,13.214111328125,-23.96392822265625,10.59722900390625,515.34619140625,776.8591918945312,0,0
228,8.12530517578125,-22.6287841796875,14.39666748046875,540.5072631835938,831.5263061523438,0,0
229,4.15802001953125,-21.4996337890625,17.1661376953125,579.208740234375,891.043701171875,0,0
230,-0.18310546875,-20.2484130859375,20.21026611328125,630.8444213867188,946.9234008789062,0,0
231,-4.7607421875,-17.4407958984375,22.16339111328125,683.4905395507812,994.2139892578125,0,0
232,-8.53729248046875,-14.22119140625,22.5982666015625,736.5408935546875,1037.361572265625,0,0
233,-12.237548828125,-11.1083984375,22.9949951171875,795.4520263671875,1074.1431884765625,0,0
234,-16.19720458984375,-6.6375732421875,22.552490234375,853.150634765625,1095.8685302734375,0,0
235,-18.9666748046875,-1.94549560546875,20.62225341796875,905.29150390625,1106.6807861328125,0,0
236,-20.751953125,1.86920166015625,18.63861083984375,959.554443359375,1113.450927734375,0,0
237,-22.75848388671875,5.94329833984375,16.60919189453125,1009.8765258789062,1105.7713623046875,0,0
238,-23.406982421875,10.31494140625,12.87841796875,1046.25390625,1084.8543701171875,0,0
239,-22.552490234375,13.671875,8.67462158203125,1077.1746826171875,1059.2890625,0,0
240,-21.8963623046875,16.65496826171875,5.0506591796875,1100.7188720703125,1022.9117431640625,0,0
241,-20.6756591796875,19.81353759765625,0.51116943359375,1107.6912841796875,973.7012329101562,0,0
242,-17.92144775390625,21.55303955078125,-4.05120849609375,1101.9315185546875,922.2676391601562,0,0
243,-15.56396484375,22.49908447265625,-7.2174072265625,1094.9591064453125,868.408935546875,0,0
244,-12.21466064453125,23.13995361328125,-11.23046875,1078.2861328125,810.8114013671875,0,0
245,-6.9427490234375,22.2930908203125,-15.6097412109375,1042.8182373046875,753.5170288085938,0,0
246,-2.38800048828125,20.477294921875,-18.39447021484375,1002.8031005859375,700.1635131835938,0,0
247,1.2359619140625,19.06585693359375,-20.50018310546875,954.80517578125,644.4859008789062,0,0
248,5.62286376953125,16.876220703125,-22.56011962890625,897.0055541992188,593.5576171875,0,0
249,10.00213623046875,13.1072998046875,-23.0865478515625,841.0248413085938,556.0686645507812,0,0
250,13.18359375,9.307861328125,-22.4456787109375,784.538818359375,523.5311279296875,0,0
251,16.326904296875,5.72967529296875,-21.90399169921875,723.1015014648438,499.1784973144531,0,0
252,19.622802734375,1.0223388671875,-20.4925537109375,666.716552734375,490.99359130859375,0,0
253,21.1639404296875,-3.41796875,-17.822265625,617.9102172851562,490.8925476074219,0,0
254,22.16339111328125,-7.11822509765625,-15.17486572265625,569.8112182617188,497.0564880371094,0,0
255,23.1781005859375,-11.34490966796875,-12.0697021484375,530.6044921875,517.26611328125,0,0
256,22.49908447265625,-15.46478271484375,-7.354736328125,507.2623596191406,549.2984619140625,0,0
257,20.80535888671875,-18.13507080078125,-2.9296875,490.8925476074219,587.3936157226562,0,0
258,19.47784423828125,-20.48492431640625,0.7476806640625,482.202392578125,636.0989379882812,0,0
259,17.78411865234375,-22.94158935546875,4.8675537109375,493.2166442871094,694.20166015625,0,0
260,14.3280029296875,-23.4375,8.84246826171875,504.9382629394531,748.565673828125,0,0
261,10.101318359375,-22.9644775390625,12.38250732421875,524.3395385742188,806.46630859375,0,0
262,6.1187744140625,-22.613525390625,16.05224609375,562.030517578125,866.1858520507812,0,0
263,1.28936767578125,-20.93505859375,19.32525634765625,609.0180053710938,921.459228515625,0,0
264,-2.9144287109375,-18.4326171875,20.9808349609375,657.6221923828125,971.6802368164062,0,0
265,-6.53076171875,-16.04461669921875,22.2930908203125,712.5924682617188,1021.6991577148438,0,0
266,-10.894775390625,-12.91656494140625,23.3917236328125,771.5036010742188,1059.4912109375,0,0
267,-14.862060546875,-8.209228515625,22.63641357421875,825.564453125,1084.7532958984375,0,0
268,-17.4560546875,-4.09698486328125,21.1944580078125,881.2420654296875,1104.962890625,0,0
269,-20.11871337890625,-0.1983642578125,20.0347900390625,938.5364379882812,1113.450927734375,0,0
270,-22.430419921875,4.50897216796875,17.72308349609375,988.252197265625,1107.6912841796875,0,0
271,-22.88818359375,8.75091552734375,14.16778564453125,1029.2777099609375,1095.2623291015625,0,0
272,-22.89581298828125,11.98577880859375,10.91766357421875,1067.06982421875,1074.0421142578125,0,0
273,-22.796630859375,15.6402587890625,6.99615478515625,1092.4329833984375,1039.1805419921875,0,0
274,-21.14105224609375,18.8446044921875,2.044677734375,1102.5377197265625,995.9318237304688,0,0
275,-18.8446044921875,20.48492431640625,-1.99127197265625,1104.255615234375,947.6307373046875,0,0
276,-17.3492431640625,22.27783203125,-5.19561767578125,1100.0115966796875,891.5489501953125,0,0
277,-13.61083984375,23.223876953125,-9.8419189453125,1086.4710693359375,835.6692504882812,0,0
278,-8.4381103515625,22.36175537109375,-14.03045654296875,1057.8743896484375,780.3958740234375,0,0
279,-4.50897216796875,21.240234375,-16.78466796875,1023.5180053710938,723.1015014648438,0,0
280,-0.57220458984375,20.13397216796875,-19.70672607421875,974.6106567382812,666.2113037109375,0,0
281,4.0435791015625,17.76123046875,-22.003173828125,921.661376953125,617.7081298828125,0,0
282,7.92694091796875,14.4195556640625,-22.57537841796875,868.7120361328125,573.1458129882812,0,0
283,11.3525390625,11.40594482421875,-22.9034423828125,808.7904052734375,533.534912109375,0,0
284,15.19012451171875,7.42340087890625,-22.7508544921875,748.7677612304688,508.8791198730469,0,0
285,18.2037353515625,2.5787353515625,-20.9503173828125,693.9995727539062,496.0459899902344,0,0
286,19.96612548828125,-1.33514404296875,-18.94378662109375,639.5345458984375,488.16424560546875,0,0
287,21.96502685546875,-5.27191162109375,-16.97540283203125,588.2020263671875,492.7113952636719,0,0
288,23.1170654296875,-9.8419189453125,-13.48876953125,548.692138671875,509.5864562988281,0,0
289,22.4609375,-13.5040283203125,-9.0789794921875,517.5692749023438,532.62548828125,0,0
290,21.66748046875,-16.51763916015625,-5.2642822265625,493.0145568847656,566.77978515625,0,0
291,20.7672119140625,-19.805908203125,-1.01470947265625,485.03173828125,615.4850463867188,0,0
292,18.6309814453125,-21.942138671875,3.36456298828125,491.49884033203125,669.3438110351562,0,0
293,15.7623291015625,-22.735595703125,6.75201416015625,494.1260986328125,721.5857543945312,0,0
294,12.15362548828125,-23.223876953125,10.80322265625,512.516845703125,782.0126342773438,0,0
295,7.659912109375,-23.00262451171875,15.05279541015625,547.681640625,841.1258544921875,0,0
296,2.99835205078125,-21.24786376953125,18.00537109375,586.787353515625,895.0856323242188,0,0
297,-0.67901611328125,-19.47784423828125,19.95849609375,633.5726928710938,951.06640625,0,0
298,-4.791259765625,-17.608642578125,22.22442626953125,689.9576416015625,1002.0957641601562,0,0
299,-9.3994140625,-14.0228271484375,23.162841796875,745.0289306640625,1040.59521484375,0,0
300,-12.9241943359375,-10.04791259765625,22.57537841796875,799.2918701171875,1074.4462890625,0,0
301,-16.11328125,-6.3629150390625,21.9573974609375,858.6072387695312,1100.6177978515625,0,0
302,-19.5465087890625,-1.800537109375,20.94268798828125,914.6890258789062,1109.3079833984375,0,0
303,-21.50726318359375,2.86102294921875,18.40972900390625,963.5963745117188,1109.2069091796875,0,0
304,-22.37701416015625,6.52313232421875,15.594482421875,1012.806884765625,1104.7608642578125,0,0
305,-23.41461181640625,10.38360595703125,12.87841796875,1054.0345458984375,1085.6627197265625,0,0
306,-23.162841796875,14.44244384765625,8.514404296875,1080.0040283203125,1053.1251220703125,0,0
307,-21.44622802734375,17.303466796875,3.91387939453125,1098.596923828125,1017.4551391601562,0,0
308,-20.0653076171875,19.6075439453125,0.23651123046875,1108.095458984375,969.6593017578125,0,0
309,-18.71490478515625,21.9879150390625,-3.47900390625,1102.9420166015625,914.2848510742188,0,0
310,-14.6942138671875,22.77374267578125,-8.20159912109375,1094.3529052734375,862.8512573242188,0,0
311,-10.31494140625,22.31597900390625,-12.00103759765625,1075.1536865234375,806.6683959960938,0,0
312,-6.622314453125,22.22442626953125,-15.5487060546875,1040.2919921875,746.9488525390625,0,0
313,-2.06756591796875,20.9808349609375,-19.0582275390625,995.1234741210938,690.6649780273438,0,0
314,2.32696533203125,18.5089111328125,-21.0113525390625,947.32763671875,640.4439697265625,0,0
315,5.889892578125,16.11328125,-22.125244140625,893.4688720703125,589.8187866210938,0,0
316,9.9639892578125,13.1988525390625,-23.3306884765625,833.14306640625,548.692138671875,0,0
317,14.01519775390625,8.8653564453125,-22.979736328125,776.3539428710938,521.6112060546875,0,0
318,16.71600341796875,4.608154296875,-21.331787109375,719.3626708984375,498.9764099121094,0,0
319,19.2413330078125,0.87738037109375,-20.1873779296875,660.6536254882812,487.5579528808594,0,0
320,21.73614501953125,-3.72314453125,-18.157958984375,609.2200927734375,490.79150390625,0,0
321,22.49908447265625,-8.1787109375,-14.6484375,567.891357421875,501.5025939941406,0,0
322,22.4456787109375,-11.71875,-11.1236572265625,528.0783081054688,518.6807861328125,0,0
323,22.52197265625,-15.4876708984375,-7.37762451171875,500.7952575683594,551.0162353515625,0,0
324,21.1944580078125,-18.9361572265625,-2.55584716796875,490.99359130859375,595.4774780273438,0,0
325,18.9208984375,-20.89691162109375,1.70135498046875,487.3558349609375,643.3743896484375,0,0
326,17.4560546875,-22.48382568359375,4.69970703125,490.3872985839844,698.3446655273438,0,0
327,14.16015625,-23.62823486328125,9.1705322265625,504.4330139160156,756.8516235351562,0,0
328,9.2315673828125,-23.0560302734375,13.60321044921875,531.8170776367188,813.034423828125,0,0
329,5.14984130859375,-21.759033203125,16.34979248046875,565.6682739257812,870.4298706054688,0,0
330,1.3580322265625,-20.80535888671875,19.195556640625,612.8577880859375,929.4420776367188,0,0
331,-3.2501220703125,-18.59283447265625,21.728515625,667.2218017578125,980.3704223632812,0,0
332,-7.415771484375,-15.20538330078125,22.54486083984375,718.2511596679688,1022.9117431640625,0,0
333,-10.94818115234375,-12.1307373046875,22.81951904296875,775.5455322265625,1063.3310546875,0,0
334,-14.95361328125,-8.331298828125,22.88055419921875,835.06298828125,1090.917236328125,0,0
335,-18.37921142578125,-3.4637451171875,21.4691162109375,888.5175170898438,1103.6492919921875,0,0
336,-20.24078369140625,0.67138671875,19.3328857421875,941.1636962890625,1111.733154296875,0,0
337,-22.08709716796875,4.5013427734375,17.4102783203125,994.8203125,1110.3184814453125,0,0
338,-23.4832763671875,8.9569091796875,14.3890380859375,1035.9468994140625,1092.4329833984375,0,0
339,-23.03314208984375,12.80975341796875,10.009765625,1066.86767578125,1067.878173828125,0,0
340,-22.0489501953125,15.66314697265625,6.21795654296875,1094.2518310546875,1037.0584716796875,0,0
341,-21.3775634765625,18.73779296875,2.28118896484375,1105.6702880859375,990.2731323242188,0,0
342,-19.6075439453125,21.17156982421875,-1.94549560546875,1103.14404296875,938.2332763671875,0,0
343,-15.9454345703125,21.85821533203125,-6.11114501953125,1102.133544921875,887.7091064453125,0,0
